date,store_id,sku_id,units_sold,price,promo_flag
2024-06-09,STORE-BLR-02,SKU-BREAD-400,0,35.00,0
2024-06-10,STORE-BLR-02,SKU-BREAD-400,17,35.00,0
2024-06-11,STORE-BLR-02,SKU-BREAD-400,16,35.00,0
2024-06-12,STORE-BLR-02,SKU-BREAD-400,17,35.00,0
2024-06-13,STORE-BLR-02,SKU-BREAD-400,28,35.00,0
2024-06-14,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2024-06-15,STORE-BLR-02,SKU-BREAD-400,0,35.00,0
2024-06-16,STORE-BLR-02,SKU-BREAD-400,33,35.00,0
2024-06-17,STORE-BLR-02,SKU-BREAD-400,24,35.00,0
2024-06-18,STORE-BLR-02,SKU-BREAD-400,40,35.00,0
2024-06-19,STORE-BLR-02,SKU-BREAD-400,23,35.00,0
2024-06-20,STORE-BLR-02,SKU-BREAD-400,27,35.00,0
2024-06-21,STORE-BLR-02,SKU-BREAD-400,24,35.00,1
2024-06-22,STORE-BLR-02,SKU-BREAD-400,11,35.00,0
2024-06-23,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2024-06-24,STORE-BLR-02,SKU-BREAD-400,15,35.00,0
2024-06-25,STORE-BLR-02,SKU-BREAD-400,20,35.00,0
2024-06-26,STORE-BLR-02,SKU-BREAD-400,18,35.00,0
2024-06-27,STORE-BLR-02,SKU-BREAD-400,24,35.00,0
2024-06-28,STORE-BLR-02,SKU-BREAD-400,0,35.00,0
2024-06-29,STORE-BLR-02,SKU-BREAD-400,31,35.00,0
2024-06-30,STORE-BLR-02,SKU-BREAD-400,34,35.00,0
2024-07-01,STORE-BLR-02,SKU-BREAD-400,17,35.00,0
2024-07-02,STORE-BLR-02,SKU-BREAD-400,16,35.00,0
2024-07-03,STORE-BLR-02,SKU-BREAD-400,38,35.00,0
2024-07-04,STORE-BLR-02,SKU-BREAD-400,20,35.00,0
2024-07-05,STORE-BLR-02,SKU-BREAD-400,12,35.00,0
2024-07-06,STORE-BLR-02,SKU-BREAD-400,33,35.00,1
2024-07-07,STORE-BLR-02,SKU-BREAD-400,30,35.00,0
2024-07-08,STORE-BLR-02,SKU-BREAD-400,17,35.00,0
2024-07-09,STORE-BLR-02,SKU-BREAD-400,18,35.00,0
2024-07-10,STORE-BLR-02,SKU-BREAD-400,21,35.00,0
2024-07-11,STORE-BLR-02,SKU-BREAD-400,25,35.00,0
2024-07-12,STORE-BLR-02,SKU-BREAD-400,0,35.00,0
2024-07-13,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2024-07-14,STORE-BLR-02,SKU-BREAD-400,35,35.00,0
2024-07-15,STORE-BLR-02,SKU-BREAD-400,25,35.00,0
2024-07-16,STORE-BLR-02,SKU-BREAD-400,23,35.00,0
2024-07-17,STORE-BLR-02,SKU-BREAD-400,12,35.00,0
2024-07-18,STORE-BLR-02,SKU-BREAD-400,24,35.00,0
2024-07-19,STORE-BLR-02,SKU-BREAD-400,17,35.00,0
2024-07-20,STORE-BLR-02,SKU-BREAD-400,16,35.00,0
2024-07-21,STORE-BLR-02,SKU-BREAD-400,13,35.00,0
2024-07-22,STORE-BLR-02,SKU-BREAD-400,15,35.00,0
2024-07-23,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2024-07-24,STORE-BLR-02,SKU-BREAD-400,21,35.00,0
2024-07-25,STORE-BLR-02,SKU-BREAD-400,23,35.00,0
2024-07-26,STORE-BLR-02,SKU-BREAD-400,17,35.00,0
2024-07-27,STORE-BLR-02,SKU-BREAD-400,18,35.00,0
2024-07-28,STORE-BLR-02,SKU-BREAD-400,0,35.00,0
2024-07-29,STORE-BLR-02,SKU-BREAD-400,12,35.00,0
2024-07-30,STORE-BLR-02,SKU-BREAD-400,23,35.00,0
2024-07-31,STORE-BLR-02,SKU-BREAD-400,20,35.00,0
2024-08-01,STORE-BLR-02,SKU-BREAD-400,13,35.00,0
2024-08-02,STORE-BLR-02,SKU-BREAD-400,8,35.00,0
2024-08-03,STORE-BLR-02,SKU-BREAD-400,13,35.00,0
2024-08-04,STORE-BLR-02,SKU-BREAD-400,15,35.00,0
2024-08-05,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2024-08-06,STORE-BLR-02,SKU-BREAD-400,28,35.00,0
2024-08-07,STORE-BLR-02,SKU-BREAD-400,29,35.00,0
2024-08-08,STORE-BLR-02,SKU-BREAD-400,21,35.00,0
2024-08-09,STORE-BLR-02,SKU-BREAD-400,27,35.00,1
2024-08-10,STORE-BLR-02,SKU-BREAD-400,24,35.00,0
2024-08-11,STORE-BLR-02,SKU-BREAD-400,23,35.00,0
2024-08-12,STORE-BLR-02,SKU-BREAD-400,0,35.00,0
2024-08-13,STORE-BLR-02,SKU-BREAD-400,27,35.00,0
2024-08-14,STORE-BLR-02,SKU-BREAD-400,12,35.00,0
2024-08-15,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2024-08-16,STORE-BLR-02,SKU-BREAD-400,17,35.00,0
2024-08-17,STORE-BLR-02,SKU-BREAD-400,42,35.00,0
2024-08-18,STORE-BLR-02,SKU-BREAD-400,49,35.00,0
2024-08-19,STORE-BLR-02,SKU-BREAD-400,56,35.00,0
2024-08-20,STORE-BLR-02,SKU-BREAD-400,56,35.00,0
2024-08-21,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2024-08-22,STORE-BLR-02,SKU-BREAD-400,41,35.00,0
2024-08-23,STORE-BLR-02,SKU-BREAD-400,14,35.00,0
2024-08-24,STORE-BLR-02,SKU-BREAD-400,28,35.00,0
2024-08-25,STORE-BLR-02,SKU-BREAD-400,26,35.00,0
2024-08-26,STORE-BLR-02,SKU-BREAD-400,22,35.00,0
2024-08-27,STORE-BLR-02,SKU-BREAD-400,30,35.00,0
2024-08-28,STORE-BLR-02,SKU-BREAD-400,20,35.00,0
2024-08-29,STORE-BLR-02,SKU-BREAD-400,15,35.00,0
2024-08-30,STORE-BLR-02,SKU-BREAD-400,15,35.00,0
2024-08-31,STORE-BLR-02,SKU-BREAD-400,20,35.00,0
2024-09-01,STORE-BLR-02,SKU-BREAD-400,11,35.00,0
2024-09-02,STORE-BLR-02,SKU-BREAD-400,10,35.00,0
2024-09-03,STORE-BLR-02,SKU-BREAD-400,9,35.00,0
2024-09-04,STORE-BLR-02,SKU-BREAD-400,0,35.00,0
2024-09-05,STORE-BLR-02,SKU-BREAD-400,12,35.00,0
2024-09-06,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2024-09-07,STORE-BLR-02,SKU-BREAD-400,25,35.00,0
2024-09-08,STORE-BLR-02,SKU-BREAD-400,18,35.00,0
2024-09-09,STORE-BLR-02,SKU-BREAD-400,0,35.00,0
2024-09-10,STORE-BLR-02,SKU-BREAD-400,0,35.00,0
2024-09-11,STORE-BLR-02,SKU-BREAD-400,0,35.00,0
2024-09-12,STORE-BLR-02,SKU-BREAD-400,0,35.00,0
2024-09-13,STORE-BLR-02,SKU-BREAD-400,0,35.00,0
2024-09-14,STORE-BLR-02,SKU-BREAD-400,0,35.00,0
2024-09-15,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2024-09-16,STORE-BLR-02,SKU-BREAD-400,0,35.00,0
2024-09-17,STORE-BLR-02,SKU-BREAD-400,16,35.00,0
2024-09-18,STORE-BLR-02,SKU-BREAD-400,18,35.00,0
2024-09-19,STORE-BLR-02,SKU-BREAD-400,22,35.00,0
2024-09-20,STORE-BLR-02,SKU-BREAD-400,20,35.00,0
2024-09-21,STORE-BLR-02,SKU-BREAD-400,24,35.00,0
2024-09-22,STORE-BLR-02,SKU-BREAD-400,31,35.00,0
2024-09-23,STORE-BLR-02,SKU-BREAD-400,17,35.00,0
2024-09-24,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2024-09-25,STORE-BLR-02,SKU-BREAD-400,11,35.00,0
2024-09-26,STORE-BLR-02,SKU-BREAD-400,11,35.00,0
2024-09-27,STORE-BLR-02,SKU-BREAD-400,14,35.00,0
2024-09-28,STORE-BLR-02,SKU-BREAD-400,40,35.00,0
2024-09-29,STORE-BLR-02,SKU-BREAD-400,10,35.00,0
2024-09-30,STORE-BLR-02,SKU-BREAD-400,17,35.00,0
2024-10-01,STORE-BLR-02,SKU-BREAD-400,16,35.00,0
2024-10-02,STORE-BLR-02,SKU-BREAD-400,26,35.00,0
2024-10-03,STORE-BLR-02,SKU-BREAD-400,17,35.00,0
2024-10-04,STORE-BLR-02,SKU-BREAD-400,16,35.00,0
2024-10-05,STORE-BLR-02,SKU-BREAD-400,15,35.00,0
2024-10-06,STORE-BLR-02,SKU-BREAD-400,35,35.00,1
2024-10-07,STORE-BLR-02,SKU-BREAD-400,0,35.00,0
2024-10-08,STORE-BLR-02,SKU-BREAD-400,22,35.00,0
2024-10-09,STORE-BLR-02,SKU-BREAD-400,23,35.00,0
2024-10-10,STORE-BLR-02,SKU-BREAD-400,25,35.00,0
2024-10-11,STORE-BLR-02,SKU-BREAD-400,13,35.00,0
2024-10-12,STORE-BLR-02,SKU-BREAD-400,36,35.00,0
2024-10-13,STORE-BLR-02,SKU-BREAD-400,23,35.00,0
2024-10-14,STORE-BLR-02,SKU-BREAD-400,29,35.00,0
2024-10-15,STORE-BLR-02,SKU-BREAD-400,14,35.00,0
2024-10-16,STORE-BLR-02,SKU-BREAD-400,25,35.00,1
2024-10-17,STORE-BLR-02,SKU-BREAD-400,15,35.00,0
2024-10-18,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2024-10-19,STORE-BLR-02,SKU-BREAD-400,11,35.00,0
2024-10-20,STORE-BLR-02,SKU-BREAD-400,17,35.00,0
2024-10-21,STORE-BLR-02,SKU-BREAD-400,25,35.00,0
2024-10-22,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2024-10-23,STORE-BLR-02,SKU-BREAD-400,14,35.00,0
2024-10-24,STORE-BLR-02,SKU-BREAD-400,14,35.00,0
2024-10-25,STORE-BLR-02,SKU-BREAD-400,33,35.00,0
2024-10-26,STORE-BLR-02,SKU-BREAD-400,29,35.00,0
2024-10-27,STORE-BLR-02,SKU-BREAD-400,18,35.00,0
2024-10-28,STORE-BLR-02,SKU-BREAD-400,35,35.00,0
2024-10-29,STORE-BLR-02,SKU-BREAD-400,42,35.00,0
2024-10-30,STORE-BLR-02,SKU-BREAD-400,30,35.00,0
2024-10-31,STORE-BLR-02,SKU-BREAD-400,75,35.00,0
2024-11-01,STORE-BLR-02,SKU-BREAD-400,73,35.00,0
2024-11-02,STORE-BLR-02,SKU-BREAD-400,39,35.00,0
2024-11-03,STORE-BLR-02,SKU-BREAD-400,45,35.00,0
2024-11-04,STORE-BLR-02,SKU-BREAD-400,24,35.00,1
2024-11-05,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2024-11-06,STORE-BLR-02,SKU-BREAD-400,10,35.00,0
2024-11-07,STORE-BLR-02,SKU-BREAD-400,26,35.00,0
2024-11-08,STORE-BLR-02,SKU-BREAD-400,24,35.00,0
2024-11-09,STORE-BLR-02,SKU-BREAD-400,20,35.00,0
2024-11-10,STORE-BLR-02,SKU-BREAD-400,21,35.00,0
2024-11-11,STORE-BLR-02,SKU-BREAD-400,24,35.00,0
2024-11-12,STORE-BLR-02,SKU-BREAD-400,17,35.00,0
2024-11-13,STORE-BLR-02,SKU-BREAD-400,12,35.00,0
2024-11-14,STORE-BLR-02,SKU-BREAD-400,14,35.00,0
2024-11-15,STORE-BLR-02,SKU-BREAD-400,16,35.00,0
2024-11-16,STORE-BLR-02,SKU-BREAD-400,14,35.00,0
2024-11-17,STORE-BLR-02,SKU-BREAD-400,23,35.00,0
2024-11-18,STORE-BLR-02,SKU-BREAD-400,20,35.00,0
2024-11-19,STORE-BLR-02,SKU-BREAD-400,17,35.00,0
2024-11-20,STORE-BLR-02,SKU-BREAD-400,26,35.00,0
2024-11-21,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2024-11-22,STORE-BLR-02,SKU-BREAD-400,22,35.00,0
2024-11-23,STORE-BLR-02,SKU-BREAD-400,18,35.00,0
2024-11-24,STORE-BLR-02,SKU-BREAD-400,24,35.00,0
2024-11-25,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2024-11-26,STORE-BLR-02,SKU-BREAD-400,24,35.00,0
2024-11-27,STORE-BLR-02,SKU-BREAD-400,36,35.00,0
2024-11-28,STORE-BLR-02,SKU-BREAD-400,16,35.00,0
2024-11-29,STORE-BLR-02,SKU-BREAD-400,24,35.00,0
2024-11-30,STORE-BLR-02,SKU-BREAD-400,20,35.00,1
2024-12-01,STORE-BLR-02,SKU-BREAD-400,34,35.00,0
2024-12-02,STORE-BLR-02,SKU-BREAD-400,21,35.00,0
2024-12-03,STORE-BLR-02,SKU-BREAD-400,30,35.00,1
2024-12-04,STORE-BLR-02,SKU-BREAD-400,22,35.00,1
2024-12-05,STORE-BLR-02,SKU-BREAD-400,23,35.00,0
2024-12-06,STORE-BLR-02,SKU-BREAD-400,28,35.00,0
2024-12-07,STORE-BLR-02,SKU-BREAD-400,35,35.00,0
2024-12-08,STORE-BLR-02,SKU-BREAD-400,29,35.00,0
2024-12-09,STORE-BLR-02,SKU-BREAD-400,18,35.00,1
2024-12-10,STORE-BLR-02,SKU-BREAD-400,17,35.00,0
2024-12-11,STORE-BLR-02,SKU-BREAD-400,17,35.00,0
2024-12-12,STORE-BLR-02,SKU-BREAD-400,33,35.00,0
2024-12-13,STORE-BLR-02,SKU-BREAD-400,0,35.00,0
2024-12-14,STORE-BLR-02,SKU-BREAD-400,31,35.00,0
2024-12-15,STORE-BLR-02,SKU-BREAD-400,43,35.00,0
2024-12-16,STORE-BLR-02,SKU-BREAD-400,16,35.00,0
2024-12-17,STORE-BLR-02,SKU-BREAD-400,20,35.00,0
2024-12-18,STORE-BLR-02,SKU-BREAD-400,12,35.00,0
2024-12-19,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2024-12-20,STORE-BLR-02,SKU-BREAD-400,17,35.00,0
2024-12-21,STORE-BLR-02,SKU-BREAD-400,25,35.00,0
2024-12-22,STORE-BLR-02,SKU-BREAD-400,20,35.00,0
2024-12-23,STORE-BLR-02,SKU-BREAD-400,23,35.00,0
2024-12-24,STORE-BLR-02,SKU-BREAD-400,23,35.00,0
2024-12-25,STORE-BLR-02,SKU-BREAD-400,20,35.00,1
2024-12-26,STORE-BLR-02,SKU-BREAD-400,27,35.00,0
2024-12-27,STORE-BLR-02,SKU-BREAD-400,16,35.00,0
2024-12-28,STORE-BLR-02,SKU-BREAD-400,50,35.00,0
2024-12-29,STORE-BLR-02,SKU-BREAD-400,46,35.00,0
2024-12-30,STORE-BLR-02,SKU-BREAD-400,23,35.00,0
2024-12-31,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2025-01-01,STORE-BLR-02,SKU-BREAD-400,20,35.00,0
2025-01-02,STORE-BLR-02,SKU-BREAD-400,13,35.00,0
2025-01-03,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2025-01-04,STORE-BLR-02,SKU-BREAD-400,31,35.00,0
2025-01-05,STORE-BLR-02,SKU-BREAD-400,49,35.00,0
2025-01-06,STORE-BLR-02,SKU-BREAD-400,27,35.00,0
2025-01-07,STORE-BLR-02,SKU-BREAD-400,26,35.00,0
2025-01-08,STORE-BLR-02,SKU-BREAD-400,32,35.00,0
2025-01-09,STORE-BLR-02,SKU-BREAD-400,20,35.00,0
2025-01-10,STORE-BLR-02,SKU-BREAD-400,20,35.00,0
2025-01-11,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2025-01-12,STORE-BLR-02,SKU-BREAD-400,25,35.00,0
2025-01-13,STORE-BLR-02,SKU-BREAD-400,21,35.00,0
2025-01-14,STORE-BLR-02,SKU-BREAD-400,26,35.00,0
2025-01-15,STORE-BLR-02,SKU-BREAD-400,20,35.00,0
2025-01-16,STORE-BLR-02,SKU-BREAD-400,11,35.00,0
2025-01-17,STORE-BLR-02,SKU-BREAD-400,0,35.00,0
2025-01-18,STORE-BLR-02,SKU-BREAD-400,21,35.00,0
2025-01-19,STORE-BLR-02,SKU-BREAD-400,25,35.00,0
2025-01-20,STORE-BLR-02,SKU-BREAD-400,23,35.00,1
2025-01-21,STORE-BLR-02,SKU-BREAD-400,25,35.00,0
2025-01-22,STORE-BLR-02,SKU-BREAD-400,12,35.00,0
2025-01-23,STORE-BLR-02,SKU-BREAD-400,34,35.00,0
2025-01-24,STORE-BLR-02,SKU-BREAD-400,20,35.00,0
2025-01-25,STORE-BLR-02,SKU-BREAD-400,28,35.00,0
2025-01-26,STORE-BLR-02,SKU-BREAD-400,28,35.00,0
2025-01-27,STORE-BLR-02,SKU-BREAD-400,20,35.00,0
2025-01-28,STORE-BLR-02,SKU-BREAD-400,24,35.00,0
2025-01-29,STORE-BLR-02,SKU-BREAD-400,21,35.00,0
2025-01-30,STORE-BLR-02,SKU-BREAD-400,26,35.00,0
2025-01-31,STORE-BLR-02,SKU-BREAD-400,26,35.00,1
2025-02-01,STORE-BLR-02,SKU-BREAD-400,35,35.00,0
2025-02-02,STORE-BLR-02,SKU-BREAD-400,18,35.00,0
2025-02-03,STORE-BLR-02,SKU-BREAD-400,22,35.00,0
2025-02-04,STORE-BLR-02,SKU-BREAD-400,23,35.00,0
2025-02-05,STORE-BLR-02,SKU-BREAD-400,21,35.00,0
2025-02-06,STORE-BLR-02,SKU-BREAD-400,19,35.00,1
2025-02-07,STORE-BLR-02,SKU-BREAD-400,58,35.00,0
2025-02-08,STORE-BLR-02,SKU-BREAD-400,29,35.00,0
2025-02-09,STORE-BLR-02,SKU-BREAD-400,16,35.00,0
2025-02-10,STORE-BLR-02,SKU-BREAD-400,0,35.00,0
2025-02-11,STORE-BLR-02,SKU-BREAD-400,13,35.00,0
2025-02-12,STORE-BLR-02,SKU-BREAD-400,31,35.00,0
2025-02-13,STORE-BLR-02,SKU-BREAD-400,52,35.00,0
2025-02-14,STORE-BLR-02,SKU-BREAD-400,25,35.00,0
2025-02-15,STORE-BLR-02,SKU-BREAD-400,0,35.00,0
2025-02-16,STORE-BLR-02,SKU-BREAD-400,32,35.00,0
2025-02-17,STORE-BLR-02,SKU-BREAD-400,22,35.00,0
2025-02-18,STORE-BLR-02,SKU-BREAD-400,21,35.00,0
2025-02-19,STORE-BLR-02,SKU-BREAD-400,27,35.00,0
2025-02-20,STORE-BLR-02,SKU-BREAD-400,23,35.00,0
2025-02-21,STORE-BLR-02,SKU-BREAD-400,20,35.00,0
2025-02-22,STORE-BLR-02,SKU-BREAD-400,31,35.00,0
2025-02-23,STORE-BLR-02,SKU-BREAD-400,25,35.00,0
2025-02-24,STORE-BLR-02,SKU-BREAD-400,18,35.00,0
2025-02-25,STORE-BLR-02,SKU-BREAD-400,16,35.00,0
2025-02-26,STORE-BLR-02,SKU-BREAD-400,15,35.00,0
2025-02-27,STORE-BLR-02,SKU-BREAD-400,26,35.00,0
2025-02-28,STORE-BLR-02,SKU-BREAD-400,21,35.00,0
2025-03-01,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2025-03-02,STORE-BLR-02,SKU-BREAD-400,13,35.00,0
2025-03-03,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2025-03-04,STORE-BLR-02,SKU-BREAD-400,12,35.00,0
2025-03-05,STORE-BLR-02,SKU-BREAD-400,18,35.00,0
2025-03-06,STORE-BLR-02,SKU-BREAD-400,31,35.00,0
2025-03-07,STORE-BLR-02,SKU-BREAD-400,23,35.00,0
2025-03-08,STORE-BLR-02,SKU-BREAD-400,21,35.00,0
2025-03-09,STORE-BLR-02,SKU-BREAD-400,26,35.00,0
2025-03-10,STORE-BLR-02,SKU-BREAD-400,29,35.00,0
2025-03-11,STORE-BLR-02,SKU-BREAD-400,21,35.00,0
2025-03-12,STORE-BLR-02,SKU-BREAD-400,36,35.00,0
2025-03-13,STORE-BLR-02,SKU-BREAD-400,49,35.00,0
2025-03-14,STORE-BLR-02,SKU-BREAD-400,39,35.00,0
2025-03-15,STORE-BLR-02,SKU-BREAD-400,58,35.00,0
2025-03-16,STORE-BLR-02,SKU-BREAD-400,54,35.00,0
2025-03-17,STORE-BLR-02,SKU-BREAD-400,25,35.00,0
2025-03-18,STORE-BLR-02,SKU-BREAD-400,25,35.00,0
2025-03-19,STORE-BLR-02,SKU-BREAD-400,13,35.00,0
2025-03-20,STORE-BLR-02,SKU-BREAD-400,24,35.00,0
2025-03-21,STORE-BLR-02,SKU-BREAD-400,14,35.00,0
2025-03-22,STORE-BLR-02,SKU-BREAD-400,29,35.00,0
2025-03-23,STORE-BLR-02,SKU-BREAD-400,39,35.00,0
2025-03-24,STORE-BLR-02,SKU-BREAD-400,46,35.00,0
2025-03-25,STORE-BLR-02,SKU-BREAD-400,13,35.00,0
2025-03-26,STORE-BLR-02,SKU-BREAD-400,25,35.00,0
2025-03-27,STORE-BLR-02,SKU-BREAD-400,29,35.00,0
2025-03-28,STORE-BLR-02,SKU-BREAD-400,24,35.00,0
2025-03-29,STORE-BLR-02,SKU-BREAD-400,40,35.00,0
2025-03-30,STORE-BLR-02,SKU-BREAD-400,24,35.00,0
2025-03-31,STORE-BLR-02,SKU-BREAD-400,29,35.00,0
2025-04-01,STORE-BLR-02,SKU-BREAD-400,18,35.00,0
2025-04-02,STORE-BLR-02,SKU-BREAD-400,25,35.00,0
2025-04-03,STORE-BLR-02,SKU-BREAD-400,10,35.00,0
2025-04-04,STORE-BLR-02,SKU-BREAD-400,17,35.00,0
2025-04-05,STORE-BLR-02,SKU-BREAD-400,23,35.00,0
2025-04-06,STORE-BLR-02,SKU-BREAD-400,24,35.00,0
2025-04-07,STORE-BLR-02,SKU-BREAD-400,23,35.00,0
2025-04-08,STORE-BLR-02,SKU-BREAD-400,27,35.00,0
2025-04-09,STORE-BLR-02,SKU-BREAD-400,24,35.00,0
2025-04-10,STORE-BLR-02,SKU-BREAD-400,0,35.00,0
2025-04-11,STORE-BLR-02,SKU-BREAD-400,24,35.00,0
2025-04-12,STORE-BLR-02,SKU-BREAD-400,37,35.00,0
2025-04-13,STORE-BLR-02,SKU-BREAD-400,22,35.00,0
2025-04-14,STORE-BLR-02,SKU-BREAD-400,29,35.00,0
2025-04-15,STORE-BLR-02,SKU-BREAD-400,17,35.00,0
2025-04-16,STORE-BLR-02,SKU-BREAD-400,14,35.00,0
2025-04-17,STORE-BLR-02,SKU-BREAD-400,24,35.00,0
2025-04-18,STORE-BLR-02,SKU-BREAD-400,12,35.00,1
2025-04-19,STORE-BLR-02,SKU-BREAD-400,22,35.00,0
2025-04-20,STORE-BLR-02,SKU-BREAD-400,32,35.00,0
2025-04-21,STORE-BLR-02,SKU-BREAD-400,25,35.00,0
2025-04-22,STORE-BLR-02,SKU-BREAD-400,17,35.00,0
2025-04-23,STORE-BLR-02,SKU-BREAD-400,17,35.00,0
2025-04-24,STORE-BLR-02,SKU-BREAD-400,27,35.00,0
2025-04-25,STORE-BLR-02,SKU-BREAD-400,43,35.00,0
2025-04-26,STORE-BLR-02,SKU-BREAD-400,53,35.00,1
2025-04-27,STORE-BLR-02,SKU-BREAD-400,34,35.00,0
2025-04-28,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2025-04-29,STORE-BLR-02,SKU-BREAD-400,27,35.00,0
2025-04-30,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2025-05-01,STORE-BLR-02,SKU-BREAD-400,23,35.00,0
2025-05-02,STORE-BLR-02,SKU-BREAD-400,18,35.00,1
2025-05-03,STORE-BLR-02,SKU-BREAD-400,18,35.00,0
2025-05-04,STORE-BLR-02,SKU-BREAD-400,30,35.00,0
2025-05-05,STORE-BLR-02,SKU-BREAD-400,30,35.00,0
2025-05-06,STORE-BLR-02,SKU-BREAD-400,18,35.00,0
2025-05-07,STORE-BLR-02,SKU-BREAD-400,27,35.00,1
2025-05-08,STORE-BLR-02,SKU-BREAD-400,25,35.00,0
2025-05-09,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2025-05-10,STORE-BLR-02,SKU-BREAD-400,21,35.00,0
2025-05-11,STORE-BLR-02,SKU-BREAD-400,26,35.00,0
2025-05-12,STORE-BLR-02,SKU-BREAD-400,26,35.00,1
2025-05-13,STORE-BLR-02,SKU-BREAD-400,34,35.00,0
2025-05-14,STORE-BLR-02,SKU-BREAD-400,11,35.00,0
2025-05-15,STORE-BLR-02,SKU-BREAD-400,38,35.00,1
2025-05-16,STORE-BLR-02,SKU-BREAD-400,30,35.00,0
2025-05-17,STORE-BLR-02,SKU-BREAD-400,30,35.00,0
2025-05-18,STORE-BLR-02,SKU-BREAD-400,30,35.00,1
2025-05-19,STORE-BLR-02,SKU-BREAD-400,44,35.00,0
2025-05-20,STORE-BLR-02,SKU-BREAD-400,38,35.00,0
2025-05-21,STORE-BLR-02,SKU-BREAD-400,27,35.00,0
2025-05-22,STORE-BLR-02,SKU-BREAD-400,33,35.00,0
2025-05-23,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2025-05-24,STORE-BLR-02,SKU-BREAD-400,38,35.00,0
2025-05-25,STORE-BLR-02,SKU-BREAD-400,27,35.00,0
2025-05-26,STORE-BLR-02,SKU-BREAD-400,29,35.00,0
2025-05-27,STORE-BLR-02,SKU-BREAD-400,20,35.00,0
2025-05-28,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2025-05-29,STORE-BLR-02,SKU-BREAD-400,27,35.00,0
2025-05-30,STORE-BLR-02,SKU-BREAD-400,23,35.00,0
2025-05-31,STORE-BLR-02,SKU-BREAD-400,33,35.00,0
2025-06-01,STORE-BLR-02,SKU-BREAD-400,28,35.00,0
2025-06-02,STORE-BLR-02,SKU-BREAD-400,34,35.00,0
2025-06-03,STORE-BLR-02,SKU-BREAD-400,22,35.00,0
2025-06-04,STORE-BLR-02,SKU-BREAD-400,20,35.00,0
2025-06-05,STORE-BLR-02,SKU-BREAD-400,28,35.00,0
2025-06-06,STORE-BLR-02,SKU-BREAD-400,31,35.00,0
2025-06-07,STORE-BLR-02,SKU-BREAD-400,0,35.00,0
2025-06-08,STORE-BLR-02,SKU-BREAD-400,22,35.00,0
2025-06-09,STORE-BLR-02,SKU-BREAD-400,30,35.00,0
2025-06-10,STORE-BLR-02,SKU-BREAD-400,25,35.00,0
2025-06-11,STORE-BLR-02,SKU-BREAD-400,24,35.00,0
2025-06-12,STORE-BLR-02,SKU-BREAD-400,33,35.00,0
2025-06-13,STORE-BLR-02,SKU-BREAD-400,32,35.00,0
2025-06-14,STORE-BLR-02,SKU-BREAD-400,21,35.00,0
2025-06-15,STORE-BLR-02,SKU-BREAD-400,40,35.00,0
2025-06-16,STORE-BLR-02,SKU-BREAD-400,13,35.00,0
2025-06-17,STORE-BLR-02,SKU-BREAD-400,28,35.00,0
2025-06-18,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2025-06-19,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2025-06-20,STORE-BLR-02,SKU-BREAD-400,20,35.00,0
2025-06-21,STORE-BLR-02,SKU-BREAD-400,34,35.00,0
2025-06-22,STORE-BLR-02,SKU-BREAD-400,30,35.00,0
2025-06-23,STORE-BLR-02,SKU-BREAD-400,30,35.00,0
2025-06-24,STORE-BLR-02,SKU-BREAD-400,14,35.00,0
2025-06-25,STORE-BLR-02,SKU-BREAD-400,19,35.00,0
2025-06-26,STORE-BLR-02,SKU-BREAD-400,43,35.00,0
2025-06-27,STORE-BLR-02,SKU-BREAD-400,24,35.00,1
2025-06-28,STORE-BLR-02,SKU-BREAD-400,11,35.00,0
2025-06-29,STORE-BLR-02,SKU-BREAD-400,27,35.00,0
2025-06-30,STORE-BLR-02,SKU-BREAD-400,18,35.00,0
2025-07-01,STORE-BLR-02,SKU-BREAD-400,18,35.00,0
